Product ID,ERP Product Family,Product Description,Product Bulletin ID,Product Bulletin URL,End of Sale Date,End of Security/Vulnerability ,Last Date of Support
C9500-40X,C9500,"Catalyst 9500 40-port 10Gig switch, Baseboard",N/A,N/A,N/A,N/A,N/A
C9500-48Y4C,C9500,Catalyst 9500 Base PID,N/A,N/A,N/A,N/A,N/A
C9500-NM-2Q,C9500,Cisco Catalyst 9500 2 x 40GE Network Module,N/A,N/A,N/A,N/A,N/A
C9500-NM-8X,C9500,Cisco Catalyst 9500 8 x 10GE Network Module,N/A,N/A,N/A,N/A,N/A
C9K-F1-SSD-960G,C9500,Cisco pluggable SSD storage,N/A,N/A,N/A,N/A,N/A
CISCO1812/K9,800BB,^Dual Ethernet Security Router with ISDN S/T Backup,EOL7077,http://www.cisco.com/en/US/prod/collateral/routers/ps5853/eol_c51_597946.html,4/16/11,N/A,4/30/16
CISCO1921/K9,1900ISR,"^^C1921 Modular Router, 2 GE, 2 EHWIC slots, 512DRAM, IP Base",EOL12141,https://www.cisco.com/c/en/us/products/collateral/routers/1900-series-integrated-services-routers-isr/eos-eol-notice-c51-740520.html,9/29/18,9/28/21,9/30/23
CISCO1941/K9,1900ISR,"^^Cisco 1941 w/2 GE,2 EHWIC slots,256MB CF,512MB DRAM,IP Base",EOL12141,https://www.cisco.com/c/en/us/products/collateral/routers/1900-series-integrated-services-routers-isr/eos-eol-notice-c51-740520.html,9/29/18,9/28/21,9/30/23
CISCO2621XM,2600,"^Mid Perf Dual 10/100 Ethernet Router w/Cisco IOS IP,32F/128D",EOL1022,http://www.cisco.com/en/US/products/hw/routers/ps259/prod_eol_notice0900aecd804446da.html,3/27/07,N/A,3/31/12
CISCO2811,2800,"2811 w/ AC PWR,2FE,4HWICs,2PVDMs,1NME,2AIMS,IPBASE,128F/512D",EOL7237,http://www.cisco.com/en/US/prod/collateral/routers/ps5854/eol_c51-631228.html,11/1/11,10/31/14,10/31/16
CISCO2821,2800,"^2821 w/ AC PWR,2GE,4HWICs,3PVDM,1NME-X,2AIM,IPBASE,128F/512",EOL7237,http://www.cisco.com/en/US/prod/collateral/routers/ps5854/eol_c51-631228.html,11/1/11,10/31/14,10/31/16
CISCO2821-SEC/K9,2800,"^2821 Security Bundle,Adv Security,128F/512D",EOL7237,http://www.cisco.com/en/US/prod/collateral/routers/ps5854/eol_c51-631228.html,11/1/11,10/31/14,10/31/16
CISCO2901/K9,2900ISR,"^Cisco 2901 w/2 GE,4 EHWIC,2 DSP,256MB CF,512MB DRAM,IP Base",EOL11158,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737831.html,12/9/17,12/8/20,12/31/22
CISCO2911/K9,2900ISR,"^^Cisco 2911 w/3 GE,4 EHWIC,2 DSP,1 SM,256MB CF,512MB DRAM,IPB",EOL11158,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737831.html,12/9/17,12/8/20,12/31/22
CISCO2911-HSEC/K9,2900ISR,^^HSEC bundle  (no ISM VPN module) for 2911 ISR platform,EOL11158,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737831.html,12/9/17,12/8/20,12/31/22
CISCO2921/K9,2900ISR,"^Cisco 2921 w/3 GE,4 EHWIC,3 DSP,1 SM,256MB CF,512MB DRAM,IPB",EOL11158,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737831.html,12/9/17,12/8/20,12/31/22
CISCO2951/K9,2900ISR,"^^Cisco 2951 w/3 GE,4 EHWIC,3 DSP,2 SM,256MB CF,512MB DRAM,IPB",EOL11158,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737831.html,12/9/17,12/8/20,12/31/22
CISCO3640,3600,^Cisco 3600 4-slot Modular Router-AC with IP Software,1920A,http://www.cisco.com/en/US/products/hw/routers/ps274/prod_eol_notice09186a008032d840.html,11/15/02,N/A,11/1/07
CISCO3745,3700,"^3700 Series, 4-Slot, Dual FE, Multiservice Router 32F/256D",EOL1023,http://www.cisco.com/en/US/products/hw/routers/ps282/prod_eol_notice0900aecd80444877.html,3/27/07,N/A,3/31/12
CISCO3745-MB,3700,^Cisco 3745 Motherboard,EOL6313,http://www.cisco.com/en/US/prod/collateral/routers/ps282/prod_end-of-life_notice0900aecd8072a6ad.html,7/9/08,N/A,7/31/13
CISCO3825,3800,"^3825 w/AC PWR, 2GE,1SFP, 2NME, 4HWIC, IP Base, 128F/512D",EOL7247,http://www.cisco.com/en/US/prod/collateral/routers/ps5855/eol_c51_624090.html,11/1/11,10/31/14,10/31/16
CISCO3845,3800,"^3845 w/AC PWR,2GE,1SFP,4NME,4HWIC, IP Base, 128F/512D",EOL7247,http://www.cisco.com/en/US/prod/collateral/routers/ps5855/eol_c51_624090.html,11/1/11,10/31/14,10/31/16
CISCO3845-HSEC/K9,3800,"^3845 Bund. w/AIM-VPN/SSL-3,Adv. IP Serv,25 SSL lic,128F/512D",EOL7247,http://www.cisco.com/en/US/prod/collateral/routers/ps5855/eol_c51_624090.html,11/1/11,10/31/14,10/31/16
CISCO3845-MB,3800,^Cisco 3845 motherboard,EOL8013,http://www.cisco.com/en/US/products/ps5853/prod_eol_notices_list.html,5/21/12,N/A,5/31/17
CISCO3945-CHASSIS,3900ISR,"^Cisco 3945 Chassis (slot for SPE, 4 SM slots, dual PS slots)",EOL11157,https://www.cisco.com/c/en/us/products/collateral/routers/3900-series-integrated-services-routers-isr/eos-eol-notice-c51-737830.html,12/9/17,9/8/20,12/31/22
CISCO3945-HSEC/K9,3900ISR,^HSEC bundle  (no ISM VPN module) for 3945 ISR platform,EOL11157,https://www.cisco.com/c/en/us/products/collateral/routers/3900-series-integrated-services-routers-isr/eos-eol-notice-c51-737830.html,12/9/17,9/8/20,12/31/22
CISCO5915RA-K9,5900,"Cisco 5915 ESR - PC104, Rugged, Air-cooled",EOL13746,https://www.cisco.com/c/en/us/products/collateral/routers/5900-series-embedded-services-routers/eos-eol-notice-c51-744743.html,1/11/22,1/10/25,1/31/27
CISCO5921-K9,5900,Cisco 5921 Embedded Services Router SW for x86 Processor,EOL14826,https://www.cisco.com/c/en/us/products/collateral/routers/5921-embedded-services-router/5921-embedded-services-router-eol.html,3/1/23,2/28/26,2/29/28
CISCO7206VXR,7200,"Cisco 7206VXR, 6-slot chassis, 1 AC Supply w/IP Software",EOL7682,http://www.cisco.com/en/US/prod/collateral/routers/ps341/end_of_life_c51-681414.html,9/29/12,N/A,9/30/17
CISCO7606-S,7600,^Cisco 7606-S Chassis,EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
CISCO7609-S,7600,^Cisco 7609-S Chassis including fans,EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
CISCO851-K9,800BB,^Ethernet SOHO Security  Router,EOL6924,http://www.cisco.com/en/US/prod/collateral/routers/ps380/eol_c51_577880.html,7/15/10,N/A,7/31/15
CISCO891-K9,800BB,^Cisco 891 GigaE SecRouter,EOL9589,http://www.cisco.com/c/en/us/products/collateral/routers/800-series-routers/eos-eol-notice-c51-731104.html,8/22/14,8/21/17,8/31/19
CISCO892F-K9,800BB,^Cisco 892 GigaE SecRouter with SFP,EOL9502,http://www.cisco.com/en/US/prod/collateral/routers/ps380/eos-eol-notice-c51-730680.html,7/3/14,N/A,7/31/19
CLK-7600,7600,^Clock card for CISCO7603 or 7606,EOL10361,http://www.cisco.com/c/en/us/products/collateral/routers/7600-series-routers/eos-eol-notice-c51-735517.html,7/24/16,N/A,7/31/21
CPAK-100G-ER4L,CPAK100,"CPAK module, 100G for applications <25km",EOL14547,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/100g-cpak-optical-transceivers-eol.html,3/10/22,3/9/25,3/31/27
CPAK-100G-LR4,CPAK100,"CPAK-100G-LR4 Transceiver module, 10km SMF",N/A,N/A,N/A,N/A,N/A
CPAK-100G-SR10,CPAK100,"CPAK-100G-SR10 Transceiver module, 100m OM3 MMF",EOL14620,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/100g-cpak-cfp2-optical-transceivers-eol.html,12/22/22,12/21/24,12/31/27
CPAK-100G-SR4,CPAK100,"CPAK optical transceiver module, 100GBASE-SR4, 100m OM4",N/A,N/A,N/A,N/A,N/A
CPAK-10X10G-LR,CPAK100,"CPAK-10X10GLR, Transceiver module, 10 x 10Gb/s 10km SMF",EOL14618,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/cer-100g-cpak-optical-transceivers-eol.html,10/27/22,10/26/25,10/31/27
CRS1-SIP-800,CRS,^Cisco Carrier Routing System SPA Interface Processor Card,EOL10368,http://www.cisco.com/c/en/us/products/collateral/routers/carrier-routing-system/eos-eol-notice-c51-734902.html,12/5/15,12/4/18,12/31/20
CRS-8/S,CRS,^Cisco CRS Series 8 Slots Carrier Routing System/Single,EOL8363,http://www.cisco.com/en/US/prod/collateral/routers/ps5763/end_of_life_notice_c51-713529.html,7/31/13,N/A,7/31/20
CRS-8-FC/S,CRS,^Cisco CRS-1 Series 8 Slots Fabric Card / Single,EOL8447,http://www.cisco.com/en/US/prod/collateral/routers/ps5763/end_of_life_notice_c51-713530.html,7/31/13,N/A,7/31/18
CRS-8-LCC,CRS,^CRS-8 Line Card Chassis,EOL8363,http://www.cisco.com/en/US/prod/collateral/routers/ps5763/end_of_life_notice_c51-713529.html,7/31/13,N/A,7/31/20
CRS-8-RP,CRS,^Cisco CRS-1 Series 8 Slots Route Processor,EOL8043,http://www.cisco.com/en/US/prod/collateral/routers/ps5763/end_of_life_notice_c51-695816.html,1/30/13,N/A,1/31/18
CRS-MSC-B,CRS,^Cisco CRS-1 Modular Services Card Rev B,EOL10366,http://www.cisco.com/c/en/us/products/collateral/routers/carrier-routing-system/eos-eol-notice-c51-734903.html,12/5/15,12/4/18,12/31/20
CVR-X2-SFP10G,X2,X2 to SFP+ Adaptor module,EOL14481,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/x2-port-adpater-eol.html,2/16/22,2/15/25,2/28/27
EC-MFT-32,ICV,^32-Channel Multiflex Trunk Dedicated ECAN Module,EOL7469,http://www.cisco.com/en/US/prod/collateral/routers/ps5854/eol_c51-655336.html,12/2/11,N/A,11/30/16
EHWIC-1GE-SFP-CU,WANLAN,^^EHWIC 1 port dual mode SFP(100M/1G) or GE(10M/100M/1G),EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
EHWIC-4ESG,WANLAN,^^Four port 10/100/1000 Ethernet switch interface card,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
EHWIC-4ESG-P,WANLAN,^^Four port 10/100/1000 Ethernet switch interface card w/PoE,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
EHWIC-D-8ESG,WANLAN,^^Eight port 10/100/1000 Ethernet switch interface card,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
EHWIC-D-8ESG-P,WANLAN,^^Eight port 10/100/1000 Ethernet switch interface card w/ PoE,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
EPA-10X10GE,ASR1000,ASR1000 10X10GE Ethernet Port Adapter,N/A,N/A,N/A,N/A,N/A
EPA-18x1GE,ASR1000,ASR1000 18X1GE EPA,N/A,N/A,N/A,N/A,N/A
EPA-QSFP-1X100GE,ASR1000,ASR1000 1X100GE QSFP Ethernet Port Adapter,N/A,N/A,N/A,N/A,N/A
ESA-C170-K9,ESA,^ESA C170 Email Security Appliance,EOL10894,http://www.cisco.com/c/en/us/products/collateral/security/web-security-appliance/eos-eol-notice-c51-737103.html,11/8/16,11/8/19,11/30/21
ESA-C190-K9,ESA,^ESA C190 Email Security Appliance,EOL12972,https://www.cisco.com/c/en/us/products/collateral/security/email-security-appliance/eos-eol-notice-c51-742450.html,6/12/19,6/30/24,6/30/24
ESA-C380-K9,ESA,^^ESA C380 Email Security Appliance,EOL10894,http://www.cisco.com/c/en/us/products/collateral/security/web-security-appliance/eos-eol-notice-c51-737103.html,11/8/16,11/8/19,11/30/21
ESA-C390-K9,ESA,^ESA C390 Email Security Appliance,EOL12972,https://www.cisco.com/c/en/us/products/collateral/security/email-security-appliance/eos-eol-notice-c51-742450.html,6/12/19,6/30/24,6/30/24
ESA-C680-K9,ESA,^^ESA C680 Email Security Appliance,EOL10894,http://www.cisco.com/c/en/us/products/collateral/security/web-security-appliance/eos-eol-notice-c51-737103.html,11/8/16,11/8/19,11/30/21
ESA-C690-K9,ESA,^ESA C690 Email Security Appliance,EOL12972,https://www.cisco.com/c/en/us/products/collateral/security/email-security-appliance/eos-eol-notice-c51-742450.html,6/12/19,6/30/24,6/30/24
ESS-2020-NCP-B,ESS2000,ESS2020 Main Board with 8FE + 2GE - Air Cooled - Lan Base,EOL14561,https://www.cisco.com/c/en/us/products/collateral/switches/embedded-service-2020-series-switches/embedded-service-2020-series-switches-eol.html,7/19/22,7/18/25,7/31/27
FET-10G,SFP10G,10G Line Extender for FEX,N/A,N/A,N/A,N/A,N/A
FMC1000-K9,FSIGHT,^Cisco Firepower Management Center 1000 Chassis,EOL13091,https://www.cisco.com/c/en/us/products/collateral/security/firesight-management-center/eos-eol-notice-c51-742625.html,7/12/19,7/11/22,7/31/24
FMC2500-K9,FSIGHT,^Cisco Firepower Management Center 2500 Chassis,EOL13091,https://www.cisco.com/c/en/us/products/collateral/security/firesight-management-center/eos-eol-notice-c51-742625.html,7/12/19,7/11/22,7/31/24
FMC4500-K9,FSIGHT,^Cisco Firepower Management Center 4500 Chassis,EOL13091,https://www.cisco.com/c/en/us/products/collateral/security/firesight-management-center/eos-eol-notice-c51-742625.html,7/12/19,7/11/22,7/31/24
FPR-1010,FPRLOW,"Cisco Firepower 1010 Appliance, Desktop",N/A,N/A,N/A,N/A,N/A
FPR-2110,FPRMID,"Firepower 2110 Appliance, 1RU, 12 GE, 4 xSFP, 1 MGMT",N/A,N/A,N/A,N/A,N/A
FPR-2110-K9,FPRMID,"^Firepower 2110 Appliance, 1U",N/A,N/A,N/A,N/A,N/A
FPR-2120,FPRMID,"Firepower 2120 Appliance, 1RU, 12 GE, 4 xSFP, 1 MGMT",N/A,N/A,N/A,N/A,N/A
FPR-2130,FPRMID,"Firepower 2130 Appliance,1RU, 12GE, 4 xSFP+, 1MGMT, 1NM Slot",N/A,N/A,N/A,N/A,N/A
FPR-2130-K9,FPRMID,"^Firepower 2130 Appliance, 1U",N/A,N/A,N/A,N/A,N/A
FPR-2140,FPRMID,"Firepower 2140 Appliance,1RU, 12GE, 4 xSFP+, 1MGMT, 1NM Slot",N/A,N/A,N/A,N/A,N/A
FPR-4120-K9,FPRHIGH,"^Firepower 4120 Appliance, 1U, 2 x NetMod Bays",EOL13333,https://www.cisco.com/c/en/us/products/collateral/security/firepower-ngfw/eos-eol-notice-c51-743522.html,8/31/20,8/31/25,8/31/25
FPR-4140-K9,FPRHIGH,"^Firepower 4140 Appliance, 1U, 2 x NetMod Bays",EOL13333,https://www.cisco.com/c/en/us/products/collateral/security/firepower-ngfw/eos-eol-notice-c51-743522.html,8/31/20,8/31/25,8/31/25
FPR-4150-K9,FPRHIGH,"^Firepower 4150 Appliance, 1U, 2 x NetMod Bays",EOL13333,https://www.cisco.com/c/en/us/products/collateral/security/firepower-ngfw/eos-eol-notice-c51-743522.html,8/31/20,8/31/25,8/31/25
FPR9K-SM-24,FPRUHI,^^Firepower 9000 Series Security Module - 24,EOL13333,https://www.cisco.com/c/en/us/products/collateral/security/firepower-ngfw/eos-eol-notice-c51-743522.html,8/31/20,8/31/25,8/31/25
FPR9K-SM-36,FPRUHI,^^Firepower 9000 Series High Performance Security Module,EOL13333,https://www.cisco.com/c/en/us/products/collateral/security/firepower-ngfw/eos-eol-notice-c51-743522.html,8/31/20,8/31/25,8/31/25
FPR9K-SM-44,FPRUHI,^^Firepower 9000 Series Ultra High Performance Security Module,EOL13333,https://www.cisco.com/c/en/us/products/collateral/security/firepower-ngfw/eos-eol-notice-c51-743522.html,8/31/20,8/31/25,8/31/25
FS2000-K9,FSIGHT,^^^Cisco Firepower Management Center 2000 Chassis,EOL11559,http://www.cisco.com/c/en/us/products/collateral/security/firesight-management-center/eos-eol-notice-c51-738657.html,3/31/17,8/28/20,3/31/22
FS4000-K9,FSIGHT,^^Cisco Firepower Management Center 4000 Chassis,EOL11558,http://www.cisco.com/c/en/us/products/collateral/security/firesight-management-center/eos-eol-notice-c51-738656.html,3/31/17,8/28/20,3/31/22
GE-DCARD-ESW,WANLAN,^1 GE (1000BaseT) daughtercard for Etherswitch Modules,EOL7259,http://www.cisco.com/en/US/prod/collateral/modules/ps2797/eol_c51-632346.html,11/15/11,11/14/14,11/30/16
GLC-FE-100EX,SFPFE,100BASE-EX SFP (40km),N/A,N/A,N/A,N/A,N/A
GLC-FE-100FX,SFPFE,100BASE-FX SFP  for FE port,N/A,N/A,N/A,N/A,N/A
GLC-GE-100FX,SFPFE,100FX SFP on GE ports,N/A,N/A,N/A,N/A,N/A
GLC-LH-SM,SFPGE,"^GE SFP, LC connector LX/LH transceiver",EOL7727,http://www.cisco.com/en/US/prod/collateral/modules/ps5455/eol_c51-698060.html,3/8/13,N/A,3/31/18
GLC-LH-SMD,SFPGE,"1000BASE-LX/LH SFP transceiver module, MMF/SMF, 1310nm, DOM",N/A,N/A,N/A,N/A,N/A
GLC-SX-MM,SFPGE,"^GE SFP, LC connector SX transceiver",EOL7727,http://www.cisco.com/en/US/prod/collateral/modules/ps5455/eol_c51-698060.html,3/8/13,N/A,3/31/18
GLC-SX-MMD,SFPGE,"1000BASE-SX SFP transceiver module, MMF, 850nm, DOM",N/A,N/A,N/A,N/A,N/A
GLC-SX-MM-RGD,SFPGE,1000Mbps Multi-Mode Rugged SFP,N/A,N/A,N/A,N/A,N/A
GLC-T,SFPGE,^1000BASE-T SFP,EOL10987,http://www.cisco.com/c/en/us/products/collateral/interfaces-modules/transceiver-modules/eos-eol-notice-c51-737325.html,6/1/17,N/A,5/31/22
GLC-TE,SFPGE,1000BASE-T SFP transceiver module for Category 5 copper wire,N/A,N/A,N/A,N/A,N/A
GLC-ZX-SMD,SFPGE,"1000BASE-ZX SFP transceiver module, SMF, 1550nm, DOM",N/A,N/A,N/A,N/A,N/A
HWIC-16A,WANLAN,^^16-Port Async HWIC,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
HWIC-1DSU-T1,WANLAN,^^1-Port T1/Fractional T1 DSU/CSU WAN Interface Card,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
HWIC-1FE,WANLAN,^1-port 10/100 Routed Port HWIC,EOL8091,http://www.cisco.com/en/US/prod/collateral/routers/ps5855/eol_c51-696796.html,7/13/12,N/A,7/31/17
HWIC-1GE-SFP,WANLAN,^GigE High Speed WIC With One SFP Slot,EOL8091,http://www.cisco.com/en/US/prod/collateral/routers/ps5855/eol_c51-696796.html,7/13/12,N/A,7/31/17
HWIC-2A/S,WANLAN,^2-Port Async/Sync Serial WAN Interface Card,EOL11178,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737888.html,12/9/17,12/8/20,12/31/22
HWIC-2FE,WANLAN,^^Two 10/100 routed port HWIC,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
HWIC-2T,WANLAN,^^2-Port Serial WAN Interface Card,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
HWIC-4ESW,WANLAN,Four port 10/100 Ethernet switch interface card,EOL8091,http://www.cisco.com/en/US/prod/collateral/routers/ps5855/eol_c51-696796.html,7/13/12,N/A,7/31/17
HWIC-4T,WANLAN,^4-Port Serial HWIC,EOL11178,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737888.html,12/9/17,12/8/20,12/31/22
HWIC-8A,WANLAN,^^8-Port Async HWIC,EOL12630,https://www.cisco.com/c/en/us/products/collateral/interfaces-modules/network-modules/eos-eol-notice-c51-741231.html,2/22/19,2/21/22,2/29/24
ILPM-8,1700,^8 port 802.3af capable inline power module for HWICD-9ESW,EOL8570,http://www.cisco.com/en/US/prod/collateral/routers/ps259/end_of_life_notice_c51-713614.html,1/31/13,1/31/16,1/31/18
ISM-VPN-29,SEC,^3DES/AES/SUITE-B VPN Encryption module,EOL11178,http://www.cisco.com/c/en/us/products/collateral/routers/2900-series-integrated-services-routers-isr/eos-eol-notice-c51-737888.html,12/9/17,12/8/20,12/31/22
ISR-1100-POE4,ISR1K,ISR 1100 4 Ports 802.3at POE Module (4 POE or 2 POE+),N/A,N/A,N/A,N/A,N/A
ISR4221/K9,4200ISR,"Cisco ISR 4221 (2GE,2NIM,8G FLASH,4G DRAM,IPB)",EOL14896,https://www.cisco.com/c/en/us/products/collateral/routers/4000-series-integrated-services-routers-isr/select-isr4k-series-platform-eol.html,11/7/23,11/30/28,11/30/28
ISR4321/K9,4300ISR,"Cisco ISR 4321 (2GE,2NIM,4G FLASH,4G DRAM,IPB)",EOL14896,https://www.cisco.com/c/en/us/products/collateral/routers/4000-series-integrated-services-routers-isr/select-isr4k-series-platform-eol.html,11/7/23,11/30/28,11/30/28
ISR4331/K9,4300ISR,"Cisco ISR 4331 (3GE,2NIM,1SM,4G FLASH,4G DRAM,IPB)",EOL14896,https://www.cisco.com/c/en/us/products/collateral/routers/4000-series-integrated-services-routers-isr/select-isr4k-series-platform-eol.html,11/7/23,11/30/28,11/30/28
ISR4351/K9,4300ISR,"Cisco ISR 4351 (3GE,3NIM,2SM,4G FLASH,4G DRAM,IPB)",EOL14896,https://www.cisco.com/c/en/us/products/collateral/routers/4000-series-integrated-services-routers-isr/select-isr4k-series-platform-eol.html,11/7/23,11/30/28,11/30/28
ISR4431/K9,4400ISR,"Cisco ISR 4431 (4GE,3NIM,8G FLASH,4G DRAM,IPB)",EOL14896,https://www.cisco.com/c/en/us/products/collateral/routers/4000-series-integrated-services-routers-isr/select-isr4k-series-platform-eol.html,11/7/23,11/30/28,11/30/28
ISR4451-X/K9,4400ISR,"Cisco ISR 4451 (4GE,3NIM,2SM,8G FLASH,4G DRAM)",EOL14896,https://www.cisco.com/c/en/us/products/collateral/routers/4000-series-integrated-services-routers-isr/select-isr4k-series-platform-eol.html,11/7/23,11/30/28,11/30/28
MEM-NPE-G2-FLD256,7200,"Cisco 7200 Compact Flash Disk for NPE-G2, 256 MB",EOL7682,http://www.cisco.com/en/US/prod/collateral/routers/ps341/end_of_life_c51-681414.html,9/29/12,N/A,9/30/17
N2348TQ-FD-BUN,N2000,"^Standard airflow pack: N2K-C2348TQ, 2DC PS, 3 Fan",EOL13150,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-742812.html,9/9/20,9/9/23,9/30/25
N2K-B22HP-P,N2000,^Cisco Nexus B22 Fabric Extender for HP,EOL13341,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-743723.html,5/2/21,5/1/24,5/31/26
N2K-C2224TP-1GE,N2000,"^^N2K GE, 2 AC PS, 1 Fan (Std Air), 24x100/1000-T+2x10GE",EOL10672,http://www.cisco.com/c/en/us/products/collateral/switches/nexus-2000-series-fabric-extenders/eos-eol-notice-c51-736205.html,11/2/16,11/2/19,11/30/21
N2K-C2248TP-1GE,N2000,"^^N2K GE, 2 AC PS, 1 Fan (Std Air) , 48x100/1000-T+4x10GE",EOL10672,http://www.cisco.com/c/en/us/products/collateral/switches/nexus-2000-series-fabric-extenders/eos-eol-notice-c51-736205.html,11/2/16,11/2/19,11/30/21
N2K-C2248TP-E-1GE,N2000,"N2K GE, 2PS, 1 Fan Module, 48x100/1000-T+4x10GE (req SFP+)",EOL14471,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-2000-series-fabric-extenders/nexus-2248tp-ge-2348upq-10ge-2348tq-10ge-fabric-extenders-eol.html,8/24/22,8/23/25,8/31/27
N2K-C2348TQ,N2000,"^^Nexus 2000, 10GT FEX; 48x1/10T; 6x40G QSFP",EOL13150,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-742812.html,9/9/20,9/9/23,9/30/25
N2K-C2348TQ-10GE,N2000,^Nexus 2300 Series 10GT FEX; 48x100M/1/10GT; 6x40G QSFP,EOL13150,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-742812.html,9/9/20,9/9/23,9/30/25
N2K-C2348TQ-10G-E,N2000,Nexus 2300 Series 10GT FEX; 48x100M/1/10GT; 6x40G QSFP,EOL14471,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-2000-series-fabric-extenders/nexus-2248tp-ge-2348upq-10ge-2348tq-10ge-fabric-extenders-eol.html,8/24/22,8/23/25,8/31/27
N2K-C2348UPQ,N2000,"Nexus 2000, 10GE UP FEX; 48x1/10GE SFP+ ; 6x40G QSFP",EOL14471,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-2000-series-fabric-extenders/nexus-2248tp-ge-2348upq-10ge-2348tq-10ge-fabric-extenders-eol.html,8/24/22,8/23/25,8/31/27
N2K-C2348UPQ-10GE,N2000,Nexus 2300 Series 10GE FEX; 48x1/10GE SFP+; 6x40G QSFP,EOL14471,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-2000-series-fabric-extenders/nexus-2248tp-ge-2348upq-10ge-2348tq-10ge-fabric-extenders-eol.html,8/24/22,8/23/25,8/31/27
N2K-C2348UPQ12F,N2000,^Nexus 2348UPQ with (6FET-40G & 24FET-10G)),EOL13330,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-743752.html,5/5/21,5/4/24,5/31/26
N55-D160L3-V2,N5000,"^Nexus 5548 Layer 3 Daughter Card, Version 2",EOL12308,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-740720.html,5/5/19,5/4/22,5/31/24
N55-DL2,N5000,^Nexus 5548 Layer 2 Daughter Card,EOL12308,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-740720.html,5/5/19,5/4/22,5/31/24
N5696-M12Q,N5000,Nexus 5696Q Chassis  Module 12Q 40GE Ethernet/FCoE,EOL13330,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-5000-series-switches/eos-eol-notice-c51-743752.html,5/5/21,5/4/24,5/31/26
